Date,Open,High,Low,Close,Adj Close,Volume
2011-12-01,26.570000,26.570000,24.000000,25.200001,12.555848,0
2012-01-01,25.590000,27.400000,25.389999,27.379999,14.359733,0
2012-02-01,27.730000,28.350000,27.530001,28.020000,14.695389,0
2012-03-01,28.000000,28.900000,27.219999,28.900000,15.156916,0
2012-04-01,29.090000,29.090000,27.150000,28.170000,14.774058,0
2012-05-01,28.320000,28.370001,26.559999,26.559999,14.202002,0
2012-06-01,26.020000,28.000000,25.930000,28.000000,14.971992,0
2012-07-01,28.200001,28.270000,26.520000,26.959999,14.415888,0
2012-08-01,26.910000,27.889999,26.580000,27.629999,14.774146,0
2012-09-01,27.910000,29.530001,27.870001,29.490000,15.768715,0
2012-10-01,29.549999,29.969999,27.860001,28.010000,14.977338,0
2012-11-01,28.450001,28.549999,27.490000,28.549999,15.266081,0
2012-12-01,28.410000,28.920000,27.389999,27.889999,14.913171,0
2013-01-01,28.450001,30.670000,28.450001,30.639999,16.780031,0
2013-02-01,30.900000,31.070000,30.170000,30.600000,16.758123,0
2013-03-01,30.809999,31.750000,30.799999,31.750000,17.387922,0
2013-04-01,31.620001,32.090000,30.459999,31.110001,17.037428,0
2013-05-01,30.809999,32.959999,30.809999,32.419998,17.989176,0
2013-06-01,32.740002,33.119999,31.750000,32.400002,17.978079,0
2013-07-01,32.630001,34.730000,32.430000,34.590000,19.193262,0
2013-08-01,34.980000,35.080002,33.619999,33.619999,18.655027,0
2013-09-01,33.840000,35.590000,33.840000,34.930000,19.381924,0
2013-10-01,35.169998,37.230000,34.580002,36.919998,20.486130,0
2013-11-01,36.900002,38.259998,36.720001,38.209999,21.201925,0
2013-12-01,38.080002,38.250000,35.139999,35.740002,19.831373,0
2014-01-01,35.419998,37.880001,35.419998,36.840000,22.263107,0
2014-02-01,35.849998,38.169998,35.849998,38.029999,22.982244,0
2014-03-01,37.820000,38.910000,37.580002,38.340000,23.169584,0
2014-04-01,38.930000,39.270000,34.450001,34.730000,20.987991,0
2014-05-01,34.840000,36.040001,34.750000,35.970001,22.952982,0
2014-06-01,35.889999,38.250000,35.889999,38.130001,24.331310,0
2014-07-01,38.639999,38.740002,37.160000,37.660000,24.031393,0
2014-08-01,37.520000,38.310001,36.810001,38.290001,24.433409,0
2014-09-01,38.389999,39.029999,37.439999,37.439999,23.891005,0
2014-10-01,37.520000,40.610001,36.560001,40.610001,25.913832,0
2014-11-01,40.480000,42.169998,40.410000,42.169998,26.909290,0
2014-12-01,41.919998,43.189999,38.820000,38.820000,24.771606,0
2015-01-01,38.660000,40.439999,38.500000,39.330002,28.002073,0
2015-02-01,39.549999,42.119999,39.549999,41.900002,29.831852,0
2015-03-01,42.330002,43.459999,41.340000,43.000000,30.615028,0
2015-04-01,42.570000,43.220001,37.610001,37.610001,26.777470,0
2015-05-01,37.959999,39.009998,37.549999,38.730000,30.539837,0
2015-06-01,38.939999,39.200001,38.009998,38.180000,30.106146,0
2015-07-01,38.189999,39.340000,37.700001,39.099998,30.831589,0
2015-08-01,38.880001,39.139999,35.360001,36.810001,29.025860,0
2015-09-01,35.630001,36.980000,33.490002,34.270000,27.022985,0
2015-10-01,34.590000,36.230000,34.590000,36.230000,28.568510,0
2015-11-01,36.959999,37.450001,36.189999,37.189999,29.325499,0
2015-12-01,37.639999,37.709999,35.230000,35.869999,28.284634,0
2016-01-01,35.049999,35.259998,32.560001,33.430000,27.592701,0
2016-02-01,33.810001,34.099998,31.639999,33.750000,27.856821,0
2016-03-01,33.650002,35.130001,33.650002,35.130001,28.995861,0
2016-04-01,35.500000,37.750000,35.490002,37.189999,30.696156,0
2016-05-01,37.419998,37.900002,36.660000,37.770000,31.432741,0
2016-06-01,38.070000,40.000000,37.849998,40.000000,33.288578,0
2016-07-01,40.279999,42.580002,40.150002,42.580002,35.435692,0
2016-08-01,42.709999,43.369999,42.389999,42.889999,35.693680,0
2016-09-01,43.040001,43.759998,41.990002,43.160000,35.918373,0
2016-10-01,42.939999,43.419998,39.770000,39.880001,33.188713,0
2016-11-01,39.450001,40.000000,38.040001,38.040001,31.657444,0
2016-12-01,37.330002,38.849998,36.730000,36.820000,30.642138,0
2017-01-01,36.900002,39.410000,36.900002,39.410000,34.442554,0
2017-02-01,39.480000,41.669998,39.480000,41.480000,36.251637,0
2017-03-01,42.150002,42.230000,41.389999,42.230000,36.907104,0
2017-04-01,42.220001,43.389999,41.279999,43.389999,37.920895,0
2017-05-01,43.650002,44.099998,42.590000,43.939999,38.584995,0
2017-06-01,44.720001,46.590000,44.720001,46.270000,40.631039,0
2017-07-01,46.119999,46.830002,45.560001,45.560001,40.007568,0
2017-08-01,45.410000,46.259998,44.900002,46.259998,40.622257,0
2017-09-01,46.250000,47.480000,45.450001,45.869999,40.279785,0
2017-10-01,46.279999,47.080002,46.000000,46.619999,40.938385,0
2017-11-01,46.389999,48.099998,46.389999,47.990002,42.141422,0
2017-12-01,47.619999,47.619999,43.880001,43.880001,38.532310,0
2018-01-01,44.490002,48.680000,44.490002,47.959999,44.547272,0
2018-02-01,47.709999,47.709999,43.250000,46.099998,42.819622,0
2018-03-01,45.189999,47.950001,45.189999,46.259998,42.968239,0
2018-04-01,45.400002,46.750000,43.709999,45.910000,42.643147,0
2018-05-01,46.369999,48.349998,46.080002,48.110001,46.599419,0
2018-06-01,48.779999,50.619999,48.779999,49.560001,48.003891,0
2018-07-01,49.689999,52.200001,49.689999,51.110001,49.505222,0
2018-08-01,51.290001,54.919998,51.290001,54.919998,53.195591,0
2018-09-01,54.889999,56.660000,54.310001,56.660000,54.880959,0
2018-10-01,56.790001,56.790001,49.869999,50.759998,49.166210,0
2018-11-01,51.560001,53.549999,49.799999,53.340000,51.665203,0
2018-12-01,54.009998,54.009998,43.639999,47.270000,45.785793,0
2019-01-01,46.250000,51.360001,44.799999,51.360001,51.360001,0
2019-02-01,51.090000,53.470001,51.090000,52.910000,52.910000,0
2019-03-01,53.820000,54.189999,52.000000,53.750000,53.750000,0
2019-04-01,53.810001,53.810001,49.410000,52.180000,52.180000,0
2019-05-01,51.470001,52.880001,50.660000,51.560001,51.560001,0
2019-06-01,51.400002,56.480000,51.400002,56.480000,56.480000,0
2019-07-01,56.820000,57.560001,56.160000,56.599998,56.599998,0
2019-08-01,56.549999,56.549999,54.110001,55.930000,55.930000,0
2019-09-01,55.270000,56.330002,54.529999,55.119999,55.119999,0
2019-10-01,54.299999,56.480000,52.709999,56.279999,56.279999,0
2019-11-01,56.720001,59.959999,55.720001,59.799999,59.799999,0
